"timestamp;rx_mbps_p1;tx_mbps_p1;rx_pps_p1;tx_pps_p1;avg_rx_pkt_bytes_p1;util_rx_pct_p1;drop_p1;delay_ms_p1;last_payload_bytes_p1;priority_tag_p1;policing_rate_kbps_p1;policing_burst_kbps_p1;rx_mbps_p2;tx_mbps_p2;rx_pps_p2;tx_pps_p2;avg_rx_pkt_bytes_p2;util_rx_pct_p2;drop_p2;delay_ms_p2;last_payload_bytes_p2;priority_tag_p2;policing_rate_kbps_p2;policing_burst_kbps_p2;rx_mbps_p4;tx_mbps_p4;rx_pps_p4;tx_pps_p4;avg_rx_pkt_bytes_p4;util_rx_pct_p4;drop_p4;delay_ms_p4;last_payload_bytes_p4;priority_tag_p4;policing_rate_kbps_p4;policing_burst_kbps_p4"
"2026-01-19T07:45:49Z;3,272544;6,74784;6321,0;14058,0;64,7157095396298;0,3272544;0;6,461;140;0;1000000;100000;3,272544;6,753936;6321,0;14071,0;64,7157095396298;0,3272544;0;8,462;3323;0;1000000;100000;3,925344;1,16304;7596,0;2423,0;64,5955766192733;0,3925344;0;6,510;134;1;1000000;100000"
"2026-01-19T07:45:50Z;3,284512;6,768;6380,0;14100,0;64,35172413793103;0,3284512;0;6,461;140;0;1000000;100000;3,285024;6,801456;6381,0;14170,0;64,3516690173954;0,3285024;0;8,533;3324;0;1000000;100000;4,023328;1,1688;7823,0;2435,0;64,28684647833312;0,40233280000000005;0;6,483;135;1;1000000;100000"
"2026-01-19T07:45:51Z;3,33644;6,77808;6430,0;14121,0;64,86080870917574;0,333644;0;6,465;140;0;1000000;100000;3,335416;6,8208;6428,0;14210,0;64,8610765401369;0,3335416;0;8,533;3324;0;1000000;100000;4,057848;1,17888;7839,0;2456,0;64,70608495981631;0,4057848;0;6,483;135;1;1000000;100000"
"2026-01-19T07:45:52Z;3,37016;6,80016;6488,0;14167,0;64,9306411837238;0,337016;0;6,465;140;0;1000000;100000;3,37272;6,865776;6493,0;14304,0;64,92992453411367;0,337272;0;8,487;3323;0;1000000;100000;4,085184;1,2;7880,0;2500,0;64,80304568527919;0,40851839999999995;0;6,581;134;1;1000000;100000"
"2026-01-19T07:45:54Z;3,300776;6,77136;6388,0;14107,0;64,58938634940513;0,3300776;0;8,137;139;0;1000000;100000;3,297192;6,782256;6381,0;14130,0;64,59003291020217;0,3297192;0;8,487;3323;0;1000000;100000;4,022424;1,17312;7802,0;2444,0;64,44539861573955;0,4022424;0;6,581;134;1;1000000;100000"
"2026-01-19T07:45:55Z;3,317384;6,7536;6355,0;14070,0;65,25145554681353;0,3317384;0;8,137;139;0;1000000;100000;3,319432;6,755856;6359,0;14075,0;65,25066834407926;0,3319432;0;8,499;3324;0;1000000;100000;4,052616;1,17456;7791,0;2447,0;65,02079322294956;0,4052616;0;6,581;134;1;1000000;100000"
"2026-01-19T07:45:56Z;3,277808;6,77376;6379,0;14112,0;64,23044364320427;0,3277808;0;8,137;139;0;1000000;100000;3,27576;6,79104;6375,0;14148,0;64,23058823529412;0,327576;0;8,499;3324;0;1000000;100000;4,008432;1,17456;7806,0;2447,0;64,18831667947732;0,4008432;0;6,505;132;1;1000000;100000"
"2026-01-19T07:45:57Z;3,331808;6,73872;6426,0;14039,0;64,81107998755057;0,3331808;0;6,425;140;0;1000000;100000;3,339488;6,826896;6441,0;14223,0;64,8091911193914;0,3339488;0;8,616;3324;0;1000000;100000;4,057824;1,19184;7844,0;2483,0;64,66445690973993;0,4057824;0;6,505;132;1;1000000;100000"
"2026-01-19T07:45:58Z;3,327512;6,77328;6429,0;14111,0;64,69730906828434;0,33275119999999997;0;6,425;140;0;1000000;100000;3,318808;6,800352;6412,0;14168,0;64,69915782907049;0,33188080000000003;0;8,616;3324;0;1000000;100000;4,0438;1,17216;7828,0;2442,0;64,57268778742974;0,40438;0;6,462;135;1;1000000;100000"
"2026-01-19T07:46:00Z;3,320768;6,7296;6366,0;14020,0;65,20515237197613;0,3320768;0;6,450;140;0;1000000;100000;3,321792;6,78192;6368,0;14129,0;65,20477386934674;0,3321792;0;8,810;3324;0;1000000;100000;4,0688;1,1592;7827,0;2415,0;64,98019675482306;0,40688;0;6,462;135;1;1000000;100000"
"2026-01-19T07:46:01Z;3,266232;6,7584;6350,0;14080,0;64,29590551181103;0,3266232;0;6,450;140;0;1000000;100000;3,26572;6,776976;6349,0;14119,0;64,29595211844385;0,32657200000000003;0;8,810;3324;0;1000000;100000;4,006072;1,16496;7795,0;2427,0;64,2410519563823;0,40060719999999994;0;6,568;134;1;1000000;100000"
"2026-01-19T07:46:02Z;3,15372;6,29808;6091,0;13121,0;64,72089968806436;0,315372;0;6,811;140;0;1000000;100000;3,331848;6,846096;6437,0;14263,0;64,70110299829113;0,3331848;0;8,490;3324;0;1000000;100000;4,070008;1,1736;7876,0;2445,0;64,59509903504316;0,4070008;0;6,568;134;1;1000000;100000"
"2026-01-19T07:46:03Z;3,294816;6,75456;6386,0;14072,0;64,49295333542123;0,3294816;0;6,811;140;0;1000000;100000;3,118224;6,323376;6043,0;13174,0;64,50074466324673;0,3118224;0;8,490;3324;0;1000000;100000;4,03024;1,16304;7827,0;2423,0;64,3643797112559;0,403024;0;6,459;135;1;1000000;100000"
"2026-01-19T07:46:04Z;3,369432;6,78336;6428,0;14132,0;65,52255756067206;0,33694320000000005;0;6,811;140;0;1000000;100000;3,562456;7,29648;6805,0;15201,0;65,4382072005878;0,3562456;0;8,489;3324;0;1000000;100000;4,091864;1,20288;7839,0;2506,0;65,24850108432199;0,40918639999999995;0;6,459;135;1;1000000;100000"
"2026-01-19T07:46:05Z;3,508664;7,10736;6775,0;14807,0;64,73549815498156;0,35086639999999997;0;6,443;140;0;1000000;100000;3,322808;6,794256;6412,0;14155,0;64,77713661883968;0,3322808;0;8,489;3324;0;1000000;100000;4,047448;1,19136;7827,0;2482,0;64,63919764916315;0,4047448;0;6,459;135;1;1000000;100000"
"2026-01-19T07:46:07Z;3,33604;6,90864;6431,0;14393,0;64,84294821956149;0,333604;0;6,443;140;0;1000000;100000;3,337296;6,816816;6422,0;14202,0;64,95826845219558;0,3337296;0;8,435;3324;0;1000000;100000;4,055152;1,18368;7816,0;2466,0;64,85337768679632;0,40551519999999996;0;6,544;135;1;1000000;100000"
"2026-01-19T07:46:08Z;3,273392;6,564;6349,0;13675,0;64,44699952748465;0,3273392;0;6,464;139;0;1000000;100000;3,297;6,774432;6353,0;14114,0;64,87092712104517;0,3297;0;8,554;3324;0;1000000;100000;4,035624;1,1616;7804,0;2420,0;64,64031266017427;0,40356240000000004;0;6,544;135;1;1000000;100000"
"2026-01-19T07:46:09Z;3,388064;6,92064;6496,0;14418,0;65,19519704433498;0,3388064;0;6,464;139;0;1000000;100000;3,36064;6,842736;6496,0;14256,0;64,66748768472907;0,33606400000000003;0;8,554;3324;0;1000000;100000;4,057984;1,20672;7858,0;2514,0;64,55179434970731;0,40579840000000006;0;6,466;134;1;1000000;100000"
