cur_bw_cam,cur_bw_hr,cur_bw_dht,cur_delay_cam,cur_delay_hr,cur_delay_dht,action,reward,next_bw_cam,next_bw_hr,next_bw_dht,next_delay_cam,next_delay_hr,next_delay_dht,next_prio_cam,next_prio_hr,next_prio_dht,next_pkt_cam,next_pkt_hr,next_pkt_dht,done
5.317208,6.271352,5.272152,5.0,2.0,5.0,1,2.9797,5.317208,6.271352,5.272152,2.982001749497347,1.0557982110119881,3.7928006705211477,1,2,0,649,765,643,False
5.317208,6.271352,5.272152,5.0,2.0,5.0,2,2.9767,5.317208,6.271352,5.272152,2.8501754009497597,1.5195962108935033,2.446120862123265,0,1,2,649,765,643,False
5.317208,6.271352,5.272152,5.0,2.0,5.0,3,2.9742,5.317208,6.271352,5.272152,1.5387888868640855,2.0362381607016626,2.3346088784427232,1,1,1,649,765,643,False
5.317208,6.271352,5.272152,5.0,2.0,5.0,0,2.976,5.317208,6.271352,5.272152,2.025962673312928,1.5293423432832256,4.6324026018193365,2,1,0,649,765,643,False
5.317208,6.271352,5.272152,5.0,2.0,5.0,1,2.9847,5.317208,6.271352,5.272152,3.075240798149384,0.5564140357630318,3.613130296926954,1,2,0,649,765,643,False
5.317208,6.271352,5.272152,5.0,2.0,5.0,2,2.9663,5.317208,6.271352,5.272152,1.9168209667355225,2.8315816076975033,1.5479688077046152,0,1,2,649,765,643,False
5.317208,6.271352,5.272152,5.0,2.0,5.0,3,2.9745,5.317208,6.271352,5.272152,2.2532928073843643,1.9056580821652858,1.9496905645118114,1,1,1,649,765,643,False
5.260616,5.69428,5.305672,5.0,2.0,5.0,0,2.9707,5.260616,5.69428,5.305672,1.4184630134057497,2.2714569024112246,3.757519234917157,2,1,0,642,695,647,False
5.260616,5.69428,5.305672,5.0,2.0,5.0,1,2.9719,5.260616,5.69428,5.305672,2.9814161671561994,1.848185398748067,3.664152590306725,1,2,0,642,695,647,False
5.260616,5.69428,5.305672,5.0,2.0,5.0,2,2.9689,5.260616,5.69428,5.305672,1.648596217936959,2.666756071512821,1.0920868701786703,0,1,2,642,695,647,False
5.260616,5.69428,5.305672,5.0,2.0,5.0,3,2.9666,5.260616,5.69428,5.305672,1.2779215399027881,2.9386911195172836,1.4366550092118098,1,1,1,642,695,647,False
4.970968,5.978184,4.892096,5.0,2.0,5.0,0,2.9729,4.970968,5.978184,4.892096,1.9649382573616452,1.9387269136298815,3.777340382753847,2,1,0,606,729,597,False
4.970968,5.978184,4.892096,5.0,2.0,5.0,1,2.9681,4.970968,5.978184,4.892096,2.8521658050301664,2.24485321534533,3.753943180509531,1,2,0,606,729,597,False
4.970968,5.978184,4.892096,5.0,2.0,5.0,2,2.9727,4.970968,5.978184,4.892096,1.9059705286621882,2.2151289437029855,1.3644954852168232,0,1,2,606,729,597,False
4.970968,5.978184,4.892096,5.0,2.0,5.0,3,2.9794,4.970968,5.978184,4.892096,2.99659084618187,1.302519809097707,1.533377915286665,1,1,1,606,729,597,False
4.970968,5.978184,4.892096,5.0,2.0,5.0,0,2.9608,4.970968,5.978184,4.892096,2.081403562094061,3.0892809116323052,4.181462341320104,2,1,0,606,729,597,False
4.970968,5.978184,4.892096,5.0,2.0,5.0,1,2.9719,4.970968,5.978184,4.892096,1.5047055238420934,2.060303074793662,4.495428456982246,1,2,0,606,729,597,False
4.970968,5.978184,4.892096,5.0,2.0,5.0,2,2.9737,4.970968,5.978184,4.892096,1.5309943936072616,2.17726089730795,1.4748316617141526,0,1,2,606,729,597,False
4.970968,5.978184,4.892096,5.0,2.0,5.0,3,2.9748,4.970968,5.978184,4.892096,1.5113106009396429,1.971404237491087,2.51151035258918,1,1,1,606,729,597,False
3.515064,3.681976,2.665144,5.0,2.0,5.0,0,2.9735,3.515064,3.681976,2.665144,1.356683475433145,2.0536044707798338,3.27159710283404,2,1,0,429,449,325,False
3.515064,3.681976,2.665144,5.0,2.0,5.0,1,2.9665,3.515064,3.681976,2.665144,2.5110392703186033,2.467242160517905,3.845500494262582,1,2,0,429,449,325,False
3.515064,3.681976,2.665144,5.0,2.0,5.0,2,2.9623,3.515064,3.681976,2.665144,2.1719265873182794,3.1895492490001107,1.4947629138793208,0,1,2,429,449,325,False
3.515064,3.681976,2.665144,5.0,2.0,5.0,3,2.9735,3.515064,3.681976,2.665144,2.981341638855512,1.919536911091115,1.300099435411888,1,1,1,429,449,325,False
3.515064,3.681976,2.665144,5.0,2.0,5.0,0,2.9631,3.515064,3.681976,2.665144,2.2004549166147465,2.8518462490333585,3.991111140512132,2,1,0,429,449,325,False
3.515064,3.681976,2.665144,5.0,2.0,5.0,1,2.969,3.515064,3.681976,2.665144,2.9245335106046966,2.147120221903352,3.6614734527567796,1,2,0,429,449,325,False
3.515064,3.681976,2.665144,5.0,2.0,5.0,2,2.9776,3.515064,3.681976,2.665144,1.7112795662902904,1.6820923176602776,2.1441026646039116,0,1,2,429,449,325,False
3.515064,3.681976,2.665144,5.0,2.0,5.0,3,2.9728,3.515064,3.681976,2.665144,2.0493676055434973,2.1405828581931,1.651082968111576,1,1,1,429,449,325,False
3.148704,3.006368,2.685856,5.0,2.0,5.0,0,2.9661,3.148704,3.006368,2.685856,1.1062999551108603,2.7890748174299222,3.7916807399797285,2,1,0,384,366,327,False
3.148704,3.006368,2.685856,5.0,2.0,5.0,1,2.9694,3.148704,3.006368,2.685856,2.381244687440927,2.31076735651964,2.6952004109163763,1,2,0,384,366,327,False
3.148704,3.006368,2.685856,5.0,2.0,5.0,2,2.9829,3.148704,3.006368,2.685856,1.8487050851446631,1.2710760581584286,0.6823192032721623,0,1,2,384,366,327,False
3.148704,3.006368,2.685856,5.0,2.0,5.0,3,2.9729,3.148704,3.006368,2.685856,2.0583549370234895,2.022812904219661,2.7992176072333503,1,1,1,384,366,327,False
5.305632,5.919632,5.368096,5.0,2.0,5.0,0,2.9678,5.305632,5.919632,5.368096,0.8276777328990759,2.698130838740348,3.6098749872205227,2,1,0,647,722,655,False
5.305632,5.919632,5.368096,5.0,2.0,5.0,1,2.9791,5.305632,5.919632,5.368096,1.8316566866981738,1.2723081295730168,4.478023999853027,1,2,0,647,722,655,False
5.305632,5.919632,5.368096,5.0,2.0,5.0,2,2.9695,5.305632,5.919632,5.368096,3.1893295203357006,2.2429870204851063,1.6893950307829646,0,1,2,647,722,655,False
5.305632,5.919632,5.368096,5.0,2.0,5.0,3,2.9672,5.305632,5.919632,5.368096,1.6673261997525681,2.7505450648807517,2.0082141092666568,1,1,1,647,722,655,False
5.305632,5.919632,5.368096,5.0,2.0,5.0,0,2.9644,5.305632,5.919632,5.368096,0.9595441249667434,2.9599383530608825,4.118546307044053,2,1,0,647,722,655,False
5.305632,5.919632,5.368096,5.0,2.0,5.0,1,2.9797,5.305632,5.919632,5.368096,2.118123885655004,1.1352713196232127,4.688345575584726,1,2,0,647,722,655,False
5.305632,5.919632,5.368096,5.0,2.0,5.0,2,2.9626,5.305632,5.919632,5.368096,1.9170241264001333,3.2667508342138687,0.9333918305931295,0,1,2,647,722,655,False
5.305632,5.919632,5.368096,5.0,2.0,5.0,3,2.9809,5.305632,5.919632,5.368096,1.2651411500561798,1.410570795922885,2.4552638103265414,1,1,1,647,722,655,False
5.229544,5.99692,5.226984,5.0,2.0,5.0,0,2.965,5.229544,5.99692,5.226984,1.557511219042983,2.7137533583834745,4.769910800463825,2,1,0,638,732,638,False
5.229544,5.99692,5.226984,5.0,2.0,5.0,1,2.9781,5.229544,5.99692,5.226984,2.6410966121043895,1.2134793387590521,4.470417681865701,1,2,0,638,732,638,False
5.229544,5.99692,5.226984,5.0,2.0,5.0,2,2.9635,5.229544,5.99692,5.226984,2.415616434122108,2.9689354445373253,1.9575350008203813,0,1,2,638,732,638,False
5.229544,5.99692,5.226984,5.0,2.0,5.0,3,2.9647,5.229544,5.99692,5.226984,2.9355417717595245,2.700647817784902,2.3977969307259217,1,1,1,638,732,638,False
5.229544,5.99692,5.226984,5.0,2.0,5.0,0,2.9706,5.229544,5.99692,5.226984,0.7614857489104863,2.401777897246503,3.8393728472051274,2,1,0,638,732,638,False
5.229544,5.99692,5.226984,5.0,2.0,5.0,1,2.9663,5.229544,5.99692,5.226984,2.0752957582224956,2.527356216784245,4.318948882415511,1,2,0,638,732,638,False
5.229544,5.99692,5.226984,5.0,2.0,5.0,2,2.9728,5.229544,5.99692,5.226984,3.484235521807959,1.8831972424857253,1.364510341143622,0,1,2,638,732,638,False
5.229544,5.99692,5.226984,5.0,2.0,5.0,3,2.9646,5.229544,5.99692,5.226984,2.3483907918847953,2.8027889494090714,2.6578734994314566,1,1,1,638,732,638,False
5.422384,6.18424,5.425968,5.0,2.0,5.0,0,2.9617,5.422384,6.18424,5.425968,0.8863104372243522,3.2509718203288283,4.0438801209114965,2,1,0,661,754,662,False
5.422384,6.18424,5.425968,5.0,2.0,5.0,1,2.9674,5.422384,6.18424,5.425968,1.2899529726865782,2.490181554109421,5.164733767777716,1,2,0,661,754,662,False
5.422384,6.18424,5.425968,5.0,2.0,5.0,2,2.9618,5.422384,6.18424,5.425968,3.1684548254449947,3.0319185158759585,1.5308135955345892,0,1,2,661,754,662,False
5.422384,6.18424,5.425968,5.0,2.0,5.0,3,2.9675,5.422384,6.18424,5.425968,2.524081471627018,2.4759065150937207,2.7251606717683536,1,1,1,661,754,662,False
5.422384,6.18424,5.425968,5.0,2.0,5.0,0,2.9733,5.422384,6.18424,5.425968,1.3482336765902483,2.0242485463420525,3.803008173026474,2,1,0,661,754,662,False
5.422384,6.18424,5.425968,5.0,2.0,5.0,1,2.9812,5.422384,6.18424,5.425968,2.3890506609023685,1.0094373975492845,3.9735137797936693,1,2,0,661,754,662,False
5.422384,6.18424,5.425968,5.0,2.0,5.0,2,2.9733,5.422384,6.18424,5.425968,1.9746656640041698,2.0574908080495375,2.195376825185866,0,1,2,661,754,662,False
5.422384,6.18424,5.425968,5.0,2.0,5.0,3,2.9695,5.422384,6.18424,5.425968,1.7998330023127995,2.4354407472702166,2.50521454355569,1,1,1,661,754,662,False
5.324368,6.104656,5.317496,5.0,2.0,5.0,0,2.9757,5.324368,6.104656,5.317496,2.3545474010863128,1.636078496096416,3.252113136305465,2,1,0,649,745,649,False
5.324368,6.104656,5.317496,5.0,2.0,5.0,1,2.9663,5.324368,6.104656,5.317496,2.892455260958445,2.3895149200915644,3.9879443661012512,1,2,0,649,745,649,False
5.324368,6.104656,5.317496,5.0,2.0,5.0,2,2.9668,5.324368,6.104656,5.317496,3.054208601468884,2.5174902148205565,1.964137353671969,0,1,2,649,745,649,False
5.324368,6.104656,5.317496,5.0,2.0,5.0,3,2.9772,5.324368,6.104656,5.317496,2.3765000293628127,1.4945100709723853,3.05443236752362,1,1,1,649,745,649,False
5.324368,6.104656,5.317496,5.0,2.0,5.0,0,2.9728,5.324368,6.104656,5.317496,0.9681538679431958,2.028644510948506,5.025332306802861,2,1,0,649,745,649,False
5.324368,6.104656,5.317496,5.0,2.0,5.0,1,2.9769,5.324368,6.104656,5.317496,3.1008561403917323,1.3427091668352582,3.479706992797488,1,2,0,649,745,649,False
5.324368,6.104656,5.317496,5.0,2.0,5.0,2,2.9702,5.324368,6.104656,5.317496,2.8353721791759523,2.1948516066758956,2.1805581149993696,0,1,2,649,745,649,False
5.324368,6.104656,5.317496,5.0,2.0,5.0,3,2.9783,5.324368,6.104656,5.317496,2.9373265915440543,1.330720062164807,2.5001376589644995,1,1,1,649,745,649,False
5.324368,6.104656,5.317496,5.0,2.0,5.0,0,2.9713,5.324368,6.104656,5.317496,0.7609612883388093,2.384816127814368,3.2891401810850316,2,1,0,649,745,649,False
5.324368,6.104656,5.317496,5.0,2.0,5.0,1,2.9722,5.324368,6.104656,5.317496,2.0257894825002,1.9644786631348667,4.107543672501709,1,2,0,649,745,649,False
5.324368,6.104656,5.317496,5.0,2.0,5.0,2,2.9656,5.324368,6.104656,5.317496,1.7858703452532678,3.024017972117302,0.610422953282296,0,1,2,649,745,649,False
5.324368,6.104656,5.317496,5.0,2.0,5.0,3,2.9718,5.324368,6.104656,5.317496,2.003801070688632,2.2102770469211817,2.087992090817,1,1,1,649,745,649,False
5.158112,5.905632,5.162664,5.0,2.0,5.0,0,2.9648,5.158112,5.905632,5.162664,1.1472724819476843,2.954106820606412,3.333577222634527,2,1,0,629,720,630,False
5.158112,5.905632,5.162664,5.0,2.0,5.0,1,2.9728,5.158112,5.905632,5.162664,2.458327729859458,1.8055942788991879,4.225801991479109,1,2,0,629,720,630,False
5.158112,5.905632,5.162664,5.0,2.0,5.0,2,2.9667,5.158112,5.905632,5.162664,1.940547835771342,2.888755815607527,0.5752789421773916,0,1,2,629,720,630,False
5.158112,5.905632,5.162664,5.0,2.0,5.0,3,2.9755,5.158112,5.905632,5.162664,2.5457561748859687,1.7100153661454296,2.261424200161847,1,1,1,629,720,630,False
5.480976,6.116336,5.47688,5.0,2.0,5.0,0,2.9735,5.480976,6.116336,5.47688,1.664438693303298,1.8760136144956934,4.407828689052215,2,1,0,669,746,668,False
5.480976,6.116336,5.47688,5.0,2.0,5.0,1,2.97,5.480976,6.116336,5.47688,1.3603692897652118,2.2903291740961946,4.337458198520039,1,2,0,669,746,668,False
5.480976,6.116336,5.47688,5.0,2.0,5.0,2,2.9755,5.480976,6.116336,5.47688,1.5750200481917054,1.8944397014934384,2.4370823847857586,0,1,2,669,746,668,False
5.480976,6.116336,5.47688,5.0,2.0,5.0,3,2.972,5.480976,6.116336,5.47688,2.5767176695997738,1.9742034115595304,3.1057916228858593,1,1,1,669,746,668,False
5.480976,6.116336,5.47688,5.0,2.0,5.0,0,2.9607,5.480976,6.116336,5.47688,2.1352783070116006,3.0775608904037117,4.269684467158797,2,1,0,669,746,668,False
5.480976,6.116336,5.47688,5.0,2.0,5.0,1,2.9796,5.480976,6.116336,5.47688,1.1844744154647853,1.3293889113086463,4.7163712335189505,1,2,0,669,746,668,False
5.480976,6.116336,5.47688,5.0,2.0,5.0,2,2.9726,5.480976,6.116336,5.47688,2.8506377167541435,2.0356986841217592,1.3398517136126051,0,1,2,669,746,668,False
5.480976,6.116336,5.47688,5.0,2.0,5.0,3,2.9664,5.480976,6.116336,5.47688,2.373819003288386,2.67624840346266,2.0923834254390425,1,1,1,669,746,668,False
5.235312,5.985936,4.982416,5.0,2.0,5.0,0,2.9764,5.235312,5.985936,4.982416,0.5540448693067854,1.9067633393661385,3.461510454010483,2,1,0,639,730,608,False
5.235312,5.985936,4.982416,5.0,2.0,5.0,1,2.971,5.235312,5.985936,4.982416,1.4003979919589684,2.244109004595236,3.723973694312959,1,2,0,639,730,608,False
5.235312,5.985936,4.982416,5.0,2.0,5.0,2,2.9708,5.235312,5.985936,4.982416,2.96663790697394,2.1630593929901822,1.6717640173326158,0,1,2,639,730,608,False
5.235312,5.985936,4.982416,5.0,2.0,5.0,3,2.9712,5.235312,5.985936,4.982416,1.8789241728640373,2.270173091579747,2.337240712418491,1,1,1,639,730,608,False
5.235312,5.985936,4.982416,5.0,2.0,5.0,0,2.9703,5.235312,5.985936,4.982416,1.694048360691027,2.2838231471307098,3.5115018387693553,2,1,0,639,730,608,False
5.235312,5.985936,4.982416,5.0,2.0,5.0,1,2.9736,5.235312,5.985936,4.982416,1.7313770005485114,1.9241536366987477,3.714847409681413,1,2,0,639,730,608,False
5.235312,5.985936,4.982416,5.0,2.0,5.0,2,2.9646,5.235312,5.985936,4.982416,3.2667295204460407,2.82188224074424,0.6416567433848668,0,1,2,639,730,608,False
5.235312,5.985936,4.982416,5.0,2.0,5.0,3,2.9707,5.235312,5.985936,4.982416,1.6268285182607836,2.4199867844659186,1.812422558326685,1,1,1,639,730,608,False
5.15064,6.206896,5.157392,5.0,2.0,5.0,0,2.964,5.15064,6.206896,5.157392,2.4123710631416335,2.6596812310813593,4.5401293427387115,2,1,0,628,757,629,False
5.15064,6.206896,5.157392,5.0,2.0,5.0,1,2.9733,5.15064,6.206896,5.157392,2.45980266705701,1.8337503074156285,3.4018074301423487,1,2,0,628,757,629,False
5.15064,6.206896,5.157392,5.0,2.0,5.0,2,2.979,5.15064,6.206896,5.157392,1.7900491842180986,1.4901057017641335,2.510731130031145,0,1,2,628,757,629,False
5.15064,6.206896,5.157392,5.0,2.0,5.0,3,2.9654,5.15064,6.206896,5.157392,2.2291107314247762,2.828881021344797,1.8338760765268591,1,1,1,628,757,629,False
5.15064,6.206896,5.157392,5.0,2.0,5.0,0,2.9762,5.15064,6.206896,5.157392,1.5148389448479829,1.7368683752235676,3.443812065737677,2,1,0,628,757,629,False
5.15064,6.206896,5.157392,5.0,2.0,5.0,1,2.9662,5.15064,6.206896,5.157392,1.870727302773358,2.5118487006393173,4.926063566788328,1,2,0,628,757,629,False
5.15064,6.206896,5.157392,5.0,2.0,5.0,2,2.9738,5.15064,6.206896,5.157392,1.7864295396109173,2.169517632591589,0.8826304341028577,0,1,2,628,757,629,False
5.15064,6.206896,5.157392,5.0,2.0,5.0,3,2.9782,5.15064,6.206896,5.157392,1.4166314657935664,1.7655364258025934,1.2636793375973603,1,1,1,628,757,629,False
5.251528,6.194392,5.224128,5.0,2.0,5.0,0,2.9745,5.251528,6.194392,5.224128,1.1591466950226572,1.9605211213032534,3.527054738104832,2,1,0,641,756,637,False
5.251528,6.194392,5.224128,5.0,2.0,5.0,1,2.9706,5.251528,6.194392,5.224128,1.2139949140566788,2.280015366487767,4.203869434841191,1,2,0,641,756,637,False
5.251528,6.194392,5.224128,5.0,2.0,5.0,2,2.981,5.251528,6.194392,5.224128,1.5354252349841626,1.5295640184830797,0.6688212169007257,0,1,2,641,756,637,False
5.251528,6.194392,5.224128,5.0,2.0,5.0,3,2.974,5.251528,6.194392,5.224128,2.9946232104835673,1.7529451963882132,2.4999812346504133,1,1,1,641,756,637,False
5.251528,6.194392,5.224128,5.0,2.0,5.0,0,2.967,5.251528,6.194392,5.224128,1.484575004769547,2.6418934999485466,3.5669759321324808,2,1,0,641,756,637,False
5.251528,6.194392,5.224128,5.0,2.0,5.0,1,2.9709,5.251528,6.194392,5.224128,2.538700816569052,1.9840629736292699,4.217384289939399,1,2,0,641,756,637,False
5.251528,6.194392,5.224128,5.0,2.0,5.0,2,2.9713,5.251528,6.194392,5.224128,2.1070900066797247,2.328418400467105,1.2457132730955842,0,1,2,641,756,637,False
5.251528,6.194392,5.224128,5.0,2.0,5.0,3,2.9775,5.251528,6.194392,5.224128,1.748005307953991,1.6058714776406349,2.981896757080058,1,1,1,641,756,637,False
5.251528,6.194392,5.224128,5.0,2.0,5.0,0,2.9751,5.251528,6.194392,5.224128,2.3838771988100245,1.5376729050177917,4.796655812750871,2,1,0,641,756,637,False
5.251528,6.194392,5.224128,5.0,2.0,5.0,1,2.9767,5.251528,6.194392,5.224128,1.9459907227419804,1.5236774942537963,4.163291010418468,1,2,0,641,756,637,False
5.251528,6.194392,5.224128,5.0,2.0,5.0,2,2.9695,5.251528,6.194392,5.224128,3.1695523101211025,2.2178059614770667,2.015278373854506,0,1,2,641,756,637,False
5.251528,6.194392,5.224128,5.0,2.0,5.0,3,2.9716,5.251528,6.194392,5.224128,1.8357484285802441,2.188050670065751,2.896461272082076,1,1,1,641,756,637,False
5.526744,6.298792,5.287088,5.0,2.0,5.0,0,2.9742,5.526744,6.298792,5.287088,2.246179493549642,1.6885021832551161,4.432160824386459,2,1,0,674,768,645,False
5.526744,6.298792,5.287088,5.0,2.0,5.0,1,2.9828,5.526744,6.298792,5.287088,1.5256873569944382,0.9108925284792686,5.088379481132729,1,2,0,674,768,645,False
5.526744,6.298792,5.287088,5.0,2.0,5.0,2,2.9753,5.526744,6.298792,5.287088,3.460774079068443,1.5528300448088381,2.268468681331097,0,1,2,674,768,645,False
5.526744,6.298792,5.287088,5.0,2.0,5.0,3,2.9723,5.526744,6.298792,5.287088,2.55248187354836,1.960669298448786,3.019879442501644,1,1,1,674,768,645,False
5.526744,6.298792,5.287088,5.0,2.0,5.0,0,2.9586,5.526744,6.298792,5.287088,2.2740492729189308,3.1938731734255836,4.9281786297049734,2,1,0,674,768,645,False
5.526744,6.298792,5.287088,5.0,2.0,5.0,1,2.978,5.526744,6.298792,5.287088,2.5327292849654404,1.2398255309032993,4.512121940167889,1,2,0,674,768,645,False
5.526744,6.298792,5.287088,5.0,2.0,5.0,2,2.9746,5.526744,6.298792,5.287088,2.967679626142939,1.8058932728815158,1.3925711532944418,0,1,2,674,768,645,False
5.526744,6.298792,5.287088,5.0,2.0,5.0,3,2.9758,5.526744,6.298792,5.287088,1.2051308464016668,1.915530673786993,2.6331688511895255,1,1,1,674,768,645,False
5.171032,5.757832,5.421952,5.0,2.0,5.0,0,2.9627,5.171032,5.757832,5.421952,0.9755980046667554,3.034661515973106,4.981596509685573,2,1,0,631,702,661,False
5.171032,5.757832,5.421952,5.0,2.0,5.0,1,2.9793,5.171032,5.757832,5.421952,1.3647163493835712,1.3615819779457798,4.3450537877504765,1,2,0,631,702,661,False
5.171032,5.757832,5.421952,5.0,2.0,5.0,2,2.9702,5.171032,5.757832,5.421952,3.3548867636020097,2.130229375694162,1.7882797575745732,0,1,2,631,702,661,False
5.171032,5.757832,5.421952,5.0,2.0,5.0,3,2.9782,5.171032,5.757832,5.421952,2.4522509634983463,1.4709456290154115,2.2172139859644724,1,1,1,631,702,661,False
5.039544,5.673584,5.140968,5.0,2.0,5.0,0,2.9658,5.039544,5.673584,5.140968,2.3592995769348697,2.45072181502416,4.994234828161371,2,1,0,615,692,627,False
5.039544,5.673584,5.140968,5.0,2.0,5.0,1,2.9705,5.039544,5.673584,5.140968,3.0891715941149607,1.945637898661561,3.8266433732975518,1,2,0,615,692,627,False
5.039544,5.673584,5.140968,5.0,2.0,5.0,2,2.9768,5.039544,5.673584,5.140968,2.0006822203407553,1.7397087468299273,1.7938465246580997,0,1,2,615,692,627,False
5.039544,5.673584,5.140968,5.0,2.0,5.0,3,2.972,5.039544,5.673584,5.140968,2.5720639427433873,1.9881933260830402,2.9600637034682444,1,1,1,615,692,627,False
5.039544,5.673584,5.140968,5.0,2.0,5.0,0,2.9757,5.039544,5.673584,5.140968,1.3741786873233226,1.8426368758358609,3.123056351497702,2,1,0,615,692,627,False
5.039544,5.673584,5.140968,5.0,2.0,5.0,1,2.976,5.039544,5.673584,5.140968,1.283977587653793,1.7271278174272973,4.192016644946307,1,2,0,615,692,627,False
5.039544,5.673584,5.140968,5.0,2.0,5.0,2,2.9751,5.039544,5.673584,5.140968,2.0620317685803706,1.876240645421988,1.9886353975277662,0,1,2,615,692,627,False
5.039544,5.673584,5.140968,5.0,2.0,5.0,3,2.9832,5.039544,5.673584,5.140968,1.6265334846484212,1.2230797387322156,1.3437088106204598,1,1,1,615,692,627,False
5.039544,5.673584,5.140968,5.0,2.0,5.0,0,2.9597,5.039544,5.673584,5.140968,1.8911373136206087,3.315094255476619,3.319227324358136,2,1,0,615,692,627,False
5.039544,5.673584,5.140968,5.0,2.0,5.0,1,2.9832,5.039544,5.673584,5.140968,2.459303039028959,0.8369654325821247,3.48581236060851,1,2,0,615,692,627,False
5.039544,5.673584,5.140968,5.0,2.0,5.0,2,2.9626,5.039544,5.673584,5.140968,2.933218706235692,2.9749057612558287,1.8148698956164553,0,1,2,615,692,627,False
5.039544,5.673584,5.140968,5.0,2.0,5.0,3,2.9615,5.039544,5.673584,5.140968,2.958195573713243,2.9889588303936248,2.68002620582986,1,1,1,615,692,627,False
5.27384,5.6948,5.270256,5.0,2.0,5.0,0,2.9626,5.27384,5.6948,5.270256,2.2805475191014475,2.8478745896119113,4.377336731546898,2,1,0,643,695,643,False
5.27384,5.6948,5.270256,5.0,2.0,5.0,1,2.9788,5.27384,5.6948,5.270256,1.6305165429258577,1.2946773176395143,5.004377567629281,1,2,0,643,695,643,False
5.27384,5.6948,5.270256,5.0,2.0,5.0,2,2.9679,5.27384,5.6948,5.270256,3.2305916461884543,2.3139702779598688,2.5425418930517,0,1,2,643,695,643,False
5.27384,5.6948,5.270256,5.0,2.0,5.0,3,2.976,5.27384,5.6948,5.270256,1.7294525933920581,1.7581941345048713,2.914625233315597,1,1,1,643,695,643,False
5.27384,5.6948,5.270256,5.0,2.0,5.0,0,2.9713,5.27384,5.6948,5.270256,2.1943669760282107,2.080743878478504,3.501772434708298,2,1,0,643,695,643,False
5.27384,5.6948,5.270256,5.0,2.0,5.0,1,2.9796,5.27384,5.6948,5.270256,1.4880479718824253,1.2820759998721423,4.641941172551416,1,2,0,643,695,643,False
5.27384,5.6948,5.270256,5.0,2.0,5.0,2,2.9786,5.27384,5.6948,5.270256,2.562527686855794,1.5466172718372024,0.7821333488711919,0,1,2,643,695,643,False
5.27384,5.6948,5.270256,5.0,2.0,5.0,3,2.9736,5.27384,5.6948,5.270256,1.4380199261226918,2.2224914202783665,1.2593528124801627,1,1,1,643,695,643,False
5.598144,6.306656,5.358528,5.0,2.0,5.0,0,2.9619,5.598144,6.306656,5.358528,1.3022894599153976,3.2209402732191252,3.3227187832869456,2,1,0,683,769,654,False
5.598144,6.306656,5.358528,5.0,2.0,5.0,1,2.9681,5.598144,6.306656,5.358528,2.1892429993587994,2.2748310537796463,4.791290546833412,1,2,0,683,769,654,False
5.598144,6.306656,5.358528,5.0,2.0,5.0,2,2.9634,5.598144,6.306656,5.358528,2.5485757276095935,2.990392722471915,1.6329163834942106,0,1,2,683,769,654,False
5.598144,6.306656,5.358528,5.0,2.0,5.0,3,2.9826,5.598144,6.306656,5.358528,1.2013548273460024,1.2003326982421725,3.0068381878042527,1,1,1,683,769,654,False
3.240312,3.106112,3.307384,5.0,2.0,5.0,0,2.9679,3.240312,3.106112,3.307384,2.2724717643601027,2.341423555963007,4.166878403539041,2,1,0,395,379,403,False
3.240312,3.106112,3.307384,5.0,2.0,5.0,1,2.9814,3.240312,3.106112,3.307384,1.1827616001090218,1.216232439526625,4.106612987235443,1,2,0,395,379,403,False
3.240312,3.106112,3.307384,5.0,2.0,5.0,2,2.9725,3.240312,3.106112,3.307384,3.205103028401477,2.034288755897074,0.789501868686556,0,1,2,395,379,403,False
3.240312,3.106112,3.307384,5.0,2.0,5.0,3,2.9833,3.240312,3.106112,3.307384,1.353147211900495,1.1974060346459618,1.9722041148398326,1,1,1,395,379,403,False
3.240312,3.106112,3.307384,5.0,2.0,5.0,0,2.9697,3.240312,3.106112,3.307384,1.6961555057884934,2.2966850871431985,3.9010038743540143,2,1,0,395,379,403,False
3.240312,3.106112,3.307384,5.0,2.0,5.0,1,2.9755,3.240312,3.106112,3.307384,2.032514871416634,1.721022420207923,3.2048315629806945,1,2,0,395,379,403,False
3.240312,3.106112,3.307384,5.0,2.0,5.0,2,2.973,3.240312,3.106112,3.307384,2.025865148790579,2.13156936046967,1.6772887568052508,0,1,2,395,379,403,False
3.240312,3.106112,3.307384,5.0,2.0,5.0,3,2.9801,3.240312,3.106112,3.307384,2.9038547399185513,1.2331856956119531,1.7232835863386706,1,1,1,395,379,403,False
4.187944,4.950368,3.918632,5.0,2.0,5.0,0,2.9655,4.187944,4.950368,3.918632,1.7791871166890223,2.788597922099253,3.103203539622214,2,1,0,511,604,478,False
4.187944,4.950368,3.918632,5.0,2.0,5.0,1,2.9786,4.187944,4.950368,3.918632,1.6883728478274087,1.4925719726402285,3.1371985809601117,1,2,0,511,604,478,False
4.187944,4.950368,3.918632,5.0,2.0,5.0,2,2.9685,4.187944,4.950368,3.918632,1.979212736027995,2.5398944617033576,2.1055964231298825,0,1,2,511,604,478,False
4.187944,4.950368,3.918632,5.0,2.0,5.0,3,2.9616,4.187944,4.950368,3.918632,3.0485131645196315,3.010122092001326,2.241203571128607,1,1,1,511,604,478,False
