timestamp,device_id,src_ip,delay_ms
2026-01-14T11:37:18Z,max,192.168.15.237,25.681
2026-01-14T11:37:19Z,camera,192.168.15.237,25.897
2026-01-14T11:37:20Z,dht11,192.168.15.237,25.640
2026-01-14T11:37:20Z,camera,192.168.15.237,26.204
2026-01-14T11:37:20Z,max,192.168.15.237,26.472
2026-01-14T11:37:21Z,camera,192.168.15.237,26.147
2026-01-14T11:37:22Z,dht11,192.168.15.237,25.607
2026-01-14T11:37:22Z,max,192.168.15.237,25.900
2026-01-14T11:37:24Z,dht11,192.168.15.237,25.582
2026-01-14T11:37:24Z,camera,192.168.15.237,26.495
2026-01-14T11:37:24Z,max,192.168.15.237,25.635
2026-01-14T11:37:26Z,camera,192.168.15.237,26.402
2026-01-14T11:37:26Z,max,192.168.15.237,25.578
2026-01-14T11:37:28Z,max,192.168.15.237,25.644
2026-01-14T11:37:29Z,dht11,192.168.15.237,25.592
2026-01-14T11:37:30Z,camera,192.168.15.237,26.395
2026-01-14T11:37:30Z,max,192.168.15.237,25.657
2026-01-14T11:37:32Z,max,192.168.15.237,25.660
2026-01-14T11:37:33Z,camera,192.168.15.237,26.303
2026-01-14T11:37:34Z,dht11,192.168.15.237,25.837
2026-01-14T11:37:34Z,max,192.168.15.237,25.579
2026-01-14T11:37:36Z,max,192.168.15.237,25.610
2026-01-14T11:37:38Z,camera,192.168.15.237,25.996
2026-01-14T11:37:38Z,max,192.168.15.237,25.582
2026-01-14T11:37:39Z,dht11,192.168.15.237,26.536
2026-01-14T11:37:40Z,max,192.168.15.237,25.815
2026-01-14T11:37:42Z,max,192.168.15.237,25.654
2026-01-14T11:37:43Z,camera,192.168.15.237,26.012
2026-01-14T11:37:44Z,camera,192.168.15.237,26.066
2026-01-14T11:37:44Z,dht11,192.168.15.237,25.582
2026-01-14T11:37:44Z,max,192.168.15.237,25.599
2026-01-14T11:37:46Z,camera,192.168.15.237,26.529
2026-01-14T11:37:46Z,max,192.168.15.237,25.593
2026-01-14T11:37:48Z,max,192.168.15.237,25.640
2026-01-14T11:37:49Z,dht11,192.168.15.237,25.795
2026-01-14T11:37:50Z,camera,192.168.15.237,25.958
2026-01-14T11:37:50Z,max,192.168.15.237,26.004
2026-01-14T11:37:52Z,max,192.168.15.237,25.702
2026-01-14T11:37:54Z,dht11,192.168.15.237,25.696
2026-01-14T11:37:54Z,max,192.168.15.237,25.709
2026-01-14T11:37:55Z,camera,192.168.15.237,26.276
2026-01-14T11:37:56Z,max,192.168.15.237,25.722
2026-01-14T11:37:58Z,camera,192.168.15.237,26.341
2026-01-14T11:37:58Z,max,192.168.15.237,25.905
2026-01-14T11:37:59Z,dht11,192.168.15.237,25.680
2026-01-14T11:38:00Z,max,192.168.15.237,25.805
2026-01-14T11:38:02Z,camera,192.168.15.237,26.426
2026-01-14T11:38:02Z,max,192.168.15.237,28.764
2026-01-14T11:38:04Z,camera,192.168.15.237,27.123
2026-01-14T11:38:04Z,dht11,192.168.15.237,26.359
2026-01-14T11:38:04Z,max,192.168.15.237,25.722
2026-01-14T11:38:06Z,camera,192.168.15.237,26.172
2026-01-14T11:38:06Z,max,192.168.15.237,25.752
2026-01-14T11:38:08Z,camera,192.168.15.237,26.556
2026-01-14T11:38:08Z,max,192.168.15.237,25.750
2026-01-14T11:38:09Z,dht11,192.168.15.237,25.791
2026-01-14T11:38:10Z,max,192.168.15.237,25.856
2026-01-14T11:38:12Z,camera,192.168.15.237,26.512
2026-01-14T11:38:12Z,max,192.168.15.237,25.878
2026-01-14T11:38:14Z,max,192.168.15.237,25.947
2026-01-14T11:38:14Z,dht11,192.168.15.237,25.821
2026-01-14T11:38:16Z,max,192.168.15.237,26.224
2026-01-14T11:38:17Z,camera,192.168.15.237,26.163
2026-01-14T11:38:18Z,max,192.168.15.237,25.928
2026-01-14T11:38:19Z,dht11,192.168.15.237,25.883
2026-01-14T11:38:20Z,camera,192.168.15.237,26.744
2026-01-14T11:38:20Z,max,192.168.15.237,25.874
2026-01-14T11:38:21Z,camera,192.168.15.237,26.618
2026-01-14T11:38:22Z,camera,192.168.15.237,26.364
2026-01-14T11:38:22Z,max,192.168.15.237,26.027
2026-01-14T11:38:23Z,camera,192.168.15.237,26.427
2026-01-14T11:38:24Z,max,192.168.15.237,26.210
2026-01-14T11:38:24Z,dht11,192.168.15.237,26.001
2026-01-14T11:38:26Z,max,192.168.15.237,26.042
2026-01-14T11:38:28Z,camera,192.168.15.237,26.359
2026-01-14T11:38:28Z,max,192.168.15.237,26.041
2026-01-14T11:38:29Z,dht11,192.168.15.237,26.076
2026-01-14T11:38:30Z,max,192.168.15.237,26.086
2026-01-14T11:38:32Z,camera,192.168.15.237,26.549
2026-01-14T11:38:32Z,max,192.168.15.237,26.314
2026-01-14T11:38:34Z,max,192.168.15.237,26.400
2026-01-14T11:38:34Z,dht11,192.168.15.237,26.144
2026-01-14T11:38:36Z,camera,192.168.15.237,27.103
2026-01-14T11:38:36Z,max,192.168.15.237,26.163
2026-01-14T11:38:38Z,max,192.168.15.237,26.538
2026-01-14T11:38:39Z,camera,192.168.15.237,26.709
2026-01-14T11:38:39Z,dht11,192.168.15.237,26.341
2026-01-14T11:38:40Z,max,192.168.15.237,26.879
2026-01-14T11:38:41Z,camera,192.168.15.237,26.902
2026-01-14T11:38:42Z,max,192.168.15.237,26.716
2026-01-14T11:38:44Z,max,192.168.15.237,28.174
2026-01-14T11:38:44Z,dht11,192.168.15.237,26.366
2026-01-14T11:38:46Z,camera,192.168.15.237,27.247
2026-01-14T11:38:46Z,max,192.168.15.237,26.345
2026-01-14T11:38:48Z,camera,192.168.15.237,27.115
2026-01-14T11:38:48Z,max,192.168.15.237,27.958
2026-01-14T11:38:49Z,dht11,192.168.15.237,27.985
2026-01-14T11:38:50Z,max,192.168.15.237,26.075
2026-01-14T11:38:52Z,camera,192.168.15.237,25.831
2026-01-14T11:38:52Z,max,192.168.15.237,25.907
2026-01-14T11:38:54Z,max,192.168.15.237,25.153
2026-01-14T11:38:54Z,dht11,192.168.15.237,24.933
2026-01-14T11:38:55Z,camera,192.168.15.237,25.491
2026-01-14T11:38:56Z,max,192.168.15.237,24.452
2026-01-14T11:38:58Z,max,192.168.15.237,23.959
2026-01-14T11:38:59Z,camera,192.168.15.237,31.591
2026-01-14T11:38:59Z,dht11,192.168.15.237,25.970
2026-01-14T11:39:02Z,max,192.168.15.237,22.676
2026-01-14T11:39:04Z,camera,192.168.15.237,22.428
2026-01-14T11:39:04Z,dht11,192.168.15.237,22.406
2026-01-14T11:39:06Z,max,192.168.15.237,21.887
2026-01-14T11:39:08Z,camera,192.168.15.237,21.499
2026-01-14T11:39:09Z,dht11,192.168.15.237,21.107
2026-01-14T11:39:10Z,max,192.168.15.237,20.978
2026-01-14T11:39:12Z,camera,192.168.15.237,20.715
2026-01-14T11:39:14Z,max,192.168.15.237,20.771
2026-01-14T11:39:14Z,dht11,192.168.15.237,19.783
2026-01-14T11:39:17Z,camera,192.168.15.237,21.145
2026-01-14T11:39:18Z,max,192.168.15.237,19.178
2026-01-14T11:39:19Z,camera,192.168.15.237,19.493
2026-01-14T11:39:19Z,dht11,192.168.15.237,18.525
2026-01-14T11:39:33Z,max,192.168.15.237,10560.482
2026-01-14T11:39:35Z,camera,192.168.15.237,10972.050
2026-01-14T11:39:36Z,dht11,192.168.15.237,11251.174
2026-01-14T11:39:40Z,max,192.168.15.237,14218.919
2026-01-14T11:39:45Z,camera,192.168.15.237,18097.007
2026-01-14T11:39:45Z,dht11,192.168.15.237,15564.139
2026-01-14T11:39:45Z,max,192.168.15.237,14925.270
2026-01-14T11:39:45Z,camera,192.168.15.237,14106.021
2026-01-14T11:39:45Z,camera,192.168.15.237,11110.383
2026-01-14T11:39:45Z,max,192.168.15.237,10930.976
2026-01-14T11:39:45Z,dht11,192.168.15.237,10548.870
2026-01-14T11:39:45Z,max,192.168.15.237,6936.138
2026-01-14T11:39:45Z,dht11,192.168.15.237,5530.738
2026-01-14T11:39:45Z,max,192.168.15.237,2937.110
2026-01-14T11:39:45Z,dht11,192.168.15.237,507.045
2026-01-14T11:39:45Z,camera,192.168.15.237,2118.894
2026-01-14T11:39:45Z,camera,192.168.15.237,118.481
2026-01-14T11:39:46Z,max,192.168.15.237,13.519
2026-01-14T11:39:48Z,camera,192.168.15.237,13.195
2026-01-14T11:39:50Z,dht11,192.168.15.237,12.609
2026-01-14T11:39:50Z,max,192.168.15.237,16.175
2026-01-14T11:39:53Z,camera,192.168.15.237,12.550
2026-01-14T11:39:54Z,max,192.168.15.237,11.712
2026-01-14T11:39:55Z,dht11,192.168.15.237,11.579
2026-01-14T11:39:58Z,camera,192.168.15.237,11.819
2026-01-14T11:39:58Z,max,192.168.15.237,11.119
2026-01-14T11:39:59Z,camera,192.168.15.237,11.666
2026-01-14T11:40:00Z,dht11,192.168.15.237,10.950
2026-01-14T11:40:02Z,max,192.168.15.237,10.365
2026-01-14T11:40:04Z,camera,192.168.15.237,10.778
2026-01-14T11:40:05Z,dht11,192.168.15.237,9.967
2026-01-14T11:40:05Z,camera,192.168.15.237,10.812
2026-01-14T11:40:06Z,camera,192.168.15.237,446.702
2026-01-14T11:40:06Z,max,192.168.15.237,272.635
2026-01-14T11:40:07Z,camera,192.168.15.237,10.534
2026-01-14T11:40:10Z,dht11,192.168.15.237,9.346
2026-01-14T11:40:10Z,max,192.168.15.237,9.239
2026-01-14T11:40:11Z,camera,192.168.15.237,10.119
2026-01-14T11:40:14Z,max,192.168.15.237,8.593
2026-01-14T11:40:15Z,dht11,192.168.15.237,8.520
2026-01-14T11:40:16Z,camera,192.168.15.237,8.678
2026-01-14T11:40:18Z,max,192.168.15.237,8.198
2026-01-14T11:40:19Z,camera,192.168.15.237,8.722
2026-01-14T11:40:20Z,dht11,192.168.15.237,7.941
2026-01-14T11:40:22Z,camera,192.168.15.237,8.615
2026-01-14T11:40:22Z,max,192.168.15.237,7.590
2026-01-14T11:40:23Z,camera,192.168.15.237,7.826
2026-01-14T11:40:25Z,dht11,192.168.15.237,7.198
2026-01-14T11:40:26Z,camera,192.168.15.237,7.982
2026-01-14T11:40:26Z,max,192.168.15.237,7.502
2026-01-14T11:40:30Z,dht11,192.168.15.237,6.636
2026-01-14T11:40:30Z,camera,192.168.15.237,7.406
2026-01-14T11:40:30Z,max,192.168.15.237,6.486
2026-01-14T11:40:34Z,camera,192.168.15.237,7.264
2026-01-14T11:40:34Z,max,192.168.15.237,6.128
2026-01-14T11:40:35Z,dht11,192.168.15.237,5.939
2026-01-14T11:40:36Z,camera,192.168.15.237,6.640
2026-01-14T11:40:38Z,camera,192.168.15.237,6.363
2026-01-14T11:40:38Z,max,192.168.15.237,5.728
2026-01-14T11:40:39Z,camera,192.168.15.237,8.483
2026-01-14T11:40:40Z,dht11,192.168.15.237,10.055
2026-01-14T11:40:42Z,camera,192.168.15.237,5.529
2026-01-14T11:40:42Z,max,192.168.15.237,5.048
2026-01-14T11:40:45Z,dht11,192.168.15.237,4.824
2026-01-14T11:40:45Z,camera,192.168.15.237,5.219
2026-01-14T11:40:46Z,max,192.168.15.237,4.700
2026-01-14T11:40:47Z,camera,192.168.15.237,5.218
2026-01-14T11:40:49Z,camera,192.168.15.237,4.626
2026-01-14T11:40:50Z,dht11,192.168.15.237,4.249
2026-01-14T11:40:50Z,max,192.168.15.237,4.149
2026-01-14T11:40:51Z,camera,192.168.15.237,4.861
2026-01-14T11:40:54Z,camera,192.168.15.237,4.361
2026-01-14T11:40:54Z,max,192.168.15.237,3.743
2026-01-14T11:40:55Z,dht11,192.168.15.237,3.713
2026-01-14T11:40:56Z,camera,192.168.15.237,4.429
2026-01-14T11:40:58Z,max,192.168.15.237,3.357
2026-01-14T11:41:00Z,dht11,192.168.15.237,3.661
2026-01-14T11:41:00Z,camera,192.168.15.237,3.762
2026-01-14T11:41:02Z,max,192.168.15.237,3.051
2026-01-14T11:41:03Z,camera,192.168.15.237,4.422
2026-01-14T11:41:05Z,dht11,192.168.15.237,2.706
2026-01-14T11:41:06Z,max,192.168.15.237,2.599
2026-01-14T11:41:07Z,camera,192.168.15.237,3.494
2026-01-14T11:41:24Z,max,192.168.15.237,10215.608
2026-01-14T11:41:33Z,camera,192.168.15.237,8599.415
2026-01-14T11:41:44Z,dht11,192.168.15.237,9441.420
2026-01-14T11:41:47Z,camera,192.168.15.237,7298.016
2026-01-14T11:41:47Z,dht11,192.168.15.237,7163.803
2026-01-14T11:41:47Z,camera,192.168.15.237,6393.505
2026-01-14T11:41:48Z,camera,192.168.15.237,2375.461
2026-01-14T11:41:48Z,max,192.168.15.237,2225.648
2026-01-14T11:41:48Z,camera,192.168.15.237,1378.572
2026-01-14T11:41:50Z,camera,192.168.15.237,-0.025
2026-01-14T11:41:50Z,max,192.168.15.237,-0.654
2026-01-14T11:41:50Z,dht11,192.168.15.237,-0.644
2026-01-14T11:41:52Z,camera,192.168.15.237,0.078
2026-01-14T11:41:54Z,camera,192.168.15.237,-0.356
2026-01-14T11:41:54Z,max,192.168.15.237,-0.888
2026-01-14T11:41:55Z,dht11,192.168.15.237,-0.935
2026-01-14T11:41:58Z,max,192.168.15.237,-1.093
2026-01-14T11:41:59Z,camera,192.168.15.237,-0.382
2026-01-14T11:42:00Z,dht11,192.168.15.237,-1.211
2026-01-14T11:42:02Z,max,192.168.15.237,-1.368
2026-01-14T11:42:03Z,camera,192.168.15.237,-0.509
2026-01-14T11:42:05Z,camera,192.168.15.237,-0.711
2026-01-14T11:42:05Z,dht11,192.168.15.237,-1.345
2026-01-14T11:42:06Z,max,192.168.15.237,-1.567
2026-01-14T11:42:08Z,camera,192.168.15.237,-1.042
2026-01-14T11:42:10Z,camera,192.168.15.237,-1.500
2026-01-14T11:42:10Z,max,192.168.15.237,-1.723
2026-01-14T11:42:10Z,dht11,192.168.15.237,-1.793
2026-01-14T11:42:14Z,camera,192.168.15.237,4.186
2026-01-14T11:42:14Z,max,192.168.15.237,-1.994
2026-01-14T11:42:15Z,dht11,192.168.15.237,-2.018
2026-01-14T11:42:18Z,camera,192.168.15.237,-1.683
2026-01-14T11:42:18Z,max,192.168.15.237,-2.068
2026-01-14T11:42:19Z,camera,192.168.15.237,-1.261
2026-01-14T11:42:20Z,dht11,192.168.15.237,-2.276
2026-01-14T11:42:21Z,camera,192.168.15.237,-1.650
2026-01-14T11:42:22Z,max,192.168.15.237,-2.258
2026-01-14T11:42:23Z,camera,192.168.15.237,-1.687
2026-01-14T11:42:25Z,dht11,192.168.15.237,-2.454
2026-01-14T11:42:26Z,max,192.168.15.237,-2.512
2026-01-14T11:42:28Z,camera,192.168.15.237,-1.712
2026-01-14T11:42:30Z,max,192.168.15.237,-2.648
2026-01-14T11:42:30Z,dht11,192.168.15.237,-2.589
2026-01-14T11:42:33Z,camera,192.168.15.237,-2.090
2026-01-14T11:42:34Z,max,192.168.15.237,2.935
2026-01-14T11:42:35Z,dht11,192.168.15.237,-2.782
2026-01-14T11:42:36Z,camera,192.168.15.237,-1.467
2026-01-14T11:42:38Z,max,192.168.15.237,-2.974
2026-01-14T11:42:40Z,dht11,192.168.15.237,-3.015
2026-01-14T11:42:41Z,camera,192.168.15.237,-2.210
2026-01-14T11:42:42Z,camera,192.168.15.237,-2.661
2026-01-14T11:42:42Z,max,192.168.15.237,-3.124
2026-01-14T11:42:43Z,camera,192.168.15.237,-2.458
2026-01-14T11:42:45Z,dht11,192.168.15.237,-3.242
2026-01-14T11:42:46Z,camera,192.168.15.237,-2.979
2026-01-14T11:42:46Z,max,192.168.15.237,-2.457
2026-01-14T11:42:48Z,camera,192.168.15.237,-2.539
2026-01-14T11:42:50Z,max,192.168.15.237,-3.338
2026-01-14T11:42:50Z,dht11,192.168.15.237,-3.381
2026-01-14T11:42:51Z,camera,192.168.15.237,-2.945
2026-01-14T11:42:54Z,camera,192.168.15.237,-2.768
2026-01-14T11:42:54Z,max,192.168.15.237,-3.384
2026-01-14T11:42:55Z,dht11,192.168.15.237,-2.008
2026-01-14T11:42:56Z,camera,192.168.15.237,-2.946
2026-01-14T11:42:58Z,max,192.168.15.237,1.869
2026-01-14T11:43:00Z,dht11,192.168.15.237,-3.577
2026-01-14T11:43:01Z,camera,192.168.15.237,-1.135
2026-01-14T11:43:02Z,max,192.168.15.237,-3.674
2026-01-14T11:43:03Z,camera,192.168.15.237,-2.931
2026-01-14T11:43:05Z,dht11,192.168.15.237,-3.740
2026-01-14T11:43:06Z,camera,192.168.15.237,-2.848
2026-01-14T11:43:06Z,max,192.168.15.237,-3.695
2026-01-14T11:43:09Z,camera,192.168.15.237,2.160
2026-01-14T11:43:10Z,camera,192.168.15.237,-3.271
2026-01-14T11:43:10Z,max,192.168.15.237,-3.868
2026-01-14T11:43:10Z,dht11,192.168.15.237,-3.865
2026-01-14T11:43:11Z,camera,192.168.15.237,-2.807
2026-01-14T11:43:14Z,max,192.168.15.237,-3.845
2026-01-14T11:43:15Z,camera,192.168.15.237,-1.763
2026-01-14T11:43:16Z,dht11,192.168.15.237,-3.940
2026-01-14T11:43:18Z,max,192.168.15.237,-4.010
2026-01-14T11:43:19Z,camera,192.168.15.237,-3.278
2026-01-14T11:43:21Z,dht11,192.168.15.237,-4.093
2026-01-14T11:43:22Z,max,192.168.15.237,-4.142
2026-01-14T11:43:24Z,camera,192.168.15.237,-3.425
2026-01-14T11:43:26Z,dht11,192.168.15.237,-4.155
2026-01-14T11:43:26Z,max,192.168.15.237,-4.221
2026-01-14T11:43:27Z,camera,192.168.15.237,1.125
2026-01-14T11:43:30Z,camera,192.168.15.237,-3.817
2026-01-14T11:43:30Z,max,192.168.15.237,-4.332
2026-01-14T11:43:31Z,dht11,192.168.15.237,-4.272
2026-01-14T11:43:32Z,camera,192.168.15.237,-3.045
2026-01-14T11:43:34Z,max,192.168.15.237,-4.340
2026-01-14T11:43:36Z,dht11,192.168.15.237,-4.293
2026-01-14T11:43:36Z,camera,192.168.15.237,-3.530
2026-01-14T11:43:38Z,camera,192.168.15.237,-3.579
2026-01-14T11:43:38Z,max,192.168.15.237,-4.482
2026-01-14T11:43:40Z,camera,192.168.15.237,-3.883
2026-01-14T11:43:41Z,dht11,192.168.15.237,-4.291
2026-01-14T11:43:42Z,max,192.168.15.237,-3.683
2026-01-14T11:43:44Z,camera,192.168.15.237,-3.758
2026-01-14T11:43:46Z,dht11,192.168.15.237,-4.543
2026-01-14T11:43:46Z,max,192.168.15.237,-4.104
2026-01-14T11:43:49Z,camera,192.168.15.237,-3.688
2026-01-14T11:43:50Z,max,192.168.15.237,-4.518
2026-01-14T11:43:51Z,dht11,192.168.15.237,-4.647
2026-01-14T11:43:53Z,camera,192.168.15.237,-4.256
2026-01-14T11:43:54Z,max,192.168.15.237,-4.619
2026-01-14T11:43:56Z,dht11,192.168.15.237,-4.647
2026-01-14T11:43:56Z,camera,192.168.15.237,-4.365
2026-01-14T11:43:58Z,camera,192.168.15.237,-3.384
2026-01-14T11:43:58Z,max,192.168.15.237,-4.459
2026-01-14T11:44:01Z,dht11,192.168.15.237,-4.743
2026-01-14T11:44:02Z,max,192.168.15.237,-4.546
2026-01-14T11:44:03Z,camera,192.168.15.237,-4.018
2026-01-14T11:44:12Z,max,192.168.15.237,6407.890
2026-01-14T11:44:15Z,camera,192.168.15.237,6586.514
2026-01-14T11:44:17Z,dht11,192.168.15.237,6657.546
2026-01-14T11:44:43Z,dht11,192.168.15.237,11828.467
2026-01-14T11:44:52Z,camera,192.168.15.237,2728.901
2026-01-14T11:44:52Z,max,192.168.15.237,1614.868
2026-01-14T11:44:52Z,camera,192.168.15.237,732.882
2026-01-14T11:44:52Z,dht11,192.168.15.237,725.899
2026-01-14T11:44:53Z,camera,192.168.15.237,-4.501
2026-01-14T11:44:54Z,camera,192.168.15.237,-4.577
2026-01-14T11:44:54Z,max,192.168.15.237,-5.075
2026-01-14T11:44:55Z,camera,192.168.15.237,-4.344
2026-01-14T11:44:56Z,dht11,192.168.15.237,-4.864
2026-01-14T11:44:57Z,camera,192.168.15.237,-4.133
2026-01-14T11:44:58Z,camera,192.168.15.237,-4.264
2026-01-14T11:44:58Z,max,192.168.15.237,-4.961
2026-01-14T11:44:59Z,camera,192.168.15.237,-2.212
2026-01-14T11:45:00Z,camera,192.168.15.237,-4.583
2026-01-14T11:45:01Z,dht11,192.168.15.237,-5.033
2026-01-14T11:45:02Z,max,192.168.15.237,-5.110
2026-01-14T11:45:05Z,camera,192.168.15.237,-4.293
2026-01-14T11:45:06Z,dht11,192.168.15.237,-4.951
2026-01-14T11:45:06Z,max,192.168.15.237,-5.110
2026-01-14T11:45:10Z,camera,192.168.15.237,3.970
2026-01-14T11:45:10Z,max,192.168.15.237,-5.025
2026-01-14T11:45:11Z,dht11,192.168.15.237,-5.013
2026-01-14T11:45:12Z,camera,192.168.15.237,2.701
2026-01-14T11:45:14Z,camera,192.168.15.237,8.010
2026-01-14T11:45:14Z,max,192.168.15.237,-4.926
2026-01-14T11:45:16Z,dht11,192.168.15.237,-5.060
2026-01-14T11:45:18Z,camera,192.168.15.237,-4.245
2026-01-14T11:45:18Z,max,192.168.15.237,-5.029
2026-01-14T11:45:21Z,dht11,192.168.15.237,-5.015
2026-01-14T11:45:22Z,max,192.168.15.237,-4.988
2026-01-14T11:45:23Z,camera,192.168.15.237,-4.789
2026-01-14T11:45:25Z,camera,192.168.15.237,-1.351
2026-01-14T11:45:26Z,max,192.168.15.237,-4.187
2026-01-14T11:45:26Z,dht11,192.168.15.237,-5.029
2026-01-14T11:45:28Z,camera,192.168.15.237,-4.233
2026-01-14T11:45:30Z,max,192.168.15.237,-0.724
2026-01-14T11:45:31Z,camera,192.168.15.237,-2.926
2026-01-14T11:45:31Z,dht11,192.168.15.237,-3.531
2026-01-14T11:45:34Z,max,192.168.15.237,-4.106
2026-01-14T11:45:36Z,camera,192.168.15.237,-4.076
2026-01-14T11:45:36Z,dht11,192.168.15.237,-4.766
2026-01-14T11:45:38Z,max,192.168.15.237,-4.589
2026-01-14T11:45:40Z,camera,192.168.15.237,-4.287
2026-01-14T11:45:41Z,dht11,192.168.15.237,-4.885
2026-01-14T11:45:42Z,max,192.168.15.237,-2.917
2026-01-14T11:45:45Z,camera,192.168.15.237,-4.464
2026-01-14T11:45:46Z,max,192.168.15.237,-4.890
2026-01-14T11:45:46Z,dht11,192.168.15.237,-0.647
2026-01-14T11:45:49Z,camera,192.168.15.237,-4.193
2026-01-14T11:45:50Z,camera,192.168.15.237,-4.609
2026-01-14T11:45:50Z,max,192.168.15.237,-4.852
2026-01-14T11:45:51Z,dht11,192.168.15.237,-4.870
2026-01-14T11:45:54Z,max,192.168.15.237,-4.849
2026-01-14T11:45:55Z,camera,192.168.15.237,-4.255
2026-01-14T11:45:56Z,dht11,192.168.15.237,-4.853
2026-01-14T11:45:57Z,camera,192.168.15.237,-2.469
2026-01-14T11:46:09Z,max,192.168.15.237,7337.278
2026-01-14T11:46:12Z,camera,192.168.15.237,5599.741
2026-01-14T11:46:12Z,max,192.168.15.237,5494.600
2026-01-14T11:46:12Z,dht11,192.168.15.237,5929.751
2026-01-14T11:46:15Z,camera,192.168.15.237,5320.671
2026-01-14T11:46:32Z,camera,192.168.15.237,6976.207
2026-01-14T11:47:26Z,camera,192.168.15.237,8451.451
2026-01-14T11:47:34Z,camera,192.168.15.237,7191.753
2026-01-14T11:47:38Z,max,192.168.15.237,7727.957
2026-01-14T11:47:41Z,dht11,192.168.15.237,7767.186
2026-01-14T11:48:05Z,dht11,192.168.15.237,8391.417
2026-01-14T11:48:27Z,dht11,192.168.15.237,-2.667
2026-01-14T11:48:29Z,camera,192.168.15.237,-2.129
2026-01-14T11:48:29Z,dht11,192.168.15.237,-2.887
2026-01-14T11:48:30Z,max,192.168.15.237,-2.928
2026-01-14T11:48:31Z,camera,192.168.15.237,-2.139
2026-01-14T11:48:32Z,dht11,192.168.15.237,-2.831
2026-01-14T11:48:32Z,camera,192.168.15.237,-2.375
2026-01-14T11:48:34Z,dht11,192.168.15.237,-2.408
2026-01-14T11:48:34Z,max,192.168.15.237,-2.792
2026-01-14T11:48:36Z,dht11,192.168.15.237,-2.511
2026-01-14T11:48:36Z,camera,192.168.15.237,-1.889
2026-01-14T11:48:38Z,dht11,192.168.15.237,-2.791
2026-01-14T11:48:38Z,max,192.168.15.237,-2.763
2026-01-14T11:48:40Z,dht11,192.168.15.237,-2.490
2026-01-14T11:48:40Z,camera,192.168.15.237,-2.450
2026-01-14T11:48:42Z,dht11,192.168.15.237,-2.704
2026-01-14T11:48:42Z,max,192.168.15.237,-2.712
2026-01-14T11:48:44Z,dht11,192.168.15.237,-2.700
2026-01-14T11:48:45Z,camera,192.168.15.237,-1.849
2026-01-14T11:48:46Z,dht11,192.168.15.237,-2.448
2026-01-14T11:48:46Z,max,192.168.15.237,-2.626
2026-01-14T11:48:48Z,dht11,192.168.15.237,-2.470
2026-01-14T11:48:48Z,camera,192.168.15.237,-2.001
2026-01-14T11:48:50Z,dht11,192.168.15.237,-2.551
2026-01-14T11:48:50Z,max,192.168.15.237,-1.734
2026-01-14T11:48:51Z,camera,192.168.15.237,-1.059
2026-01-14T11:48:52Z,dht11,192.168.15.237,-2.462
2026-01-14T11:48:53Z,camera,192.168.15.237,-1.865
2026-01-14T11:48:54Z,dht11,192.168.15.237,-2.451
2026-01-14T11:48:54Z,max,192.168.15.237,-2.498
2026-01-14T11:48:56Z,dht11,192.168.15.237,-2.473
2026-01-14T11:48:56Z,camera,192.168.15.237,-1.772
2026-01-14T11:48:58Z,dht11,192.168.15.237,-2.434
2026-01-14T11:48:58Z,max,192.168.15.237,-2.270
2026-01-14T11:49:00Z,dht11,192.168.15.237,-2.362
2026-01-14T11:49:01Z,camera,192.168.15.237,4.205
2026-01-14T11:49:02Z,max,192.168.15.237,1172.425
2026-01-14T11:49:24Z,dht11,192.168.15.237,19645.546
2026-01-14T11:49:24Z,camera,192.168.15.237,19511.225
2026-01-14T11:49:24Z,max,192.168.15.237,19441.506
2026-01-14T11:49:25Z,dht11,192.168.15.237,18875.313
2026-01-14T11:49:25Z,camera,192.168.15.237,17776.832
2026-01-14T11:49:25Z,max,192.168.15.237,17707.860
2026-01-14T11:49:25Z,dht11,192.168.15.237,16863.491
2026-01-14T11:49:25Z,camera,192.168.15.237,15824.106
2026-01-14T11:49:25Z,dht11,192.168.15.237,15434.323
2026-01-14T11:49:25Z,max,192.168.15.237,15303.246
2026-01-14T11:49:25Z,dht11,192.168.15.237,13410.301
2026-01-14T11:49:25Z,max,192.168.15.237,12303.216
2026-01-14T11:49:25Z,dht11,192.168.15.237,11385.967
2026-01-14T11:49:25Z,dht11,192.168.15.237,9361.699
2026-01-14T11:49:25Z,max,192.168.15.237,9303.242
2026-01-14T11:49:26Z,dht11,192.168.15.237,7533.684
2026-01-14T11:49:26Z,max,192.168.15.237,6499.595
2026-01-14T11:49:26Z,dht11,192.168.15.237,5607.261
2026-01-14T11:49:32Z,camera,192.168.15.237,9544.456
2026-01-14T11:49:32Z,camera,192.168.15.237,8546.816
2026-01-14T11:49:32Z,camera,192.168.15.237,7546.181
2026-01-14T11:49:32Z,dht11,192.168.15.237,5417.774
2026-01-14T11:49:32Z,camera,192.168.15.237,4546.487
2026-01-14T11:49:32Z,camera,192.168.15.237,3548.416
2026-01-14T11:49:32Z,max,192.168.15.237,3483.184
2026-01-14T11:49:32Z,dht11,192.168.15.237,3397.213
2026-01-14T11:49:32Z,camera,192.168.15.237,1548.863
2026-01-14T11:49:32Z,dht11,192.168.15.237,1374.631
2026-01-14T11:49:32Z,camera,192.168.15.237,548.679
2026-01-14T11:49:32Z,max,192.168.15.237,484.962
2026-01-14T11:49:32Z,dht11,192.168.15.237,-1.076
