P1,P2,P4
5.846755669999999,62.96714104,6.90829698
6.228258,75.9809,6.9321356
6.138316814,66.0233667,7.113282843
5.8174314,70.63396,7.098276
5.8792,58.79502,6.200418
5.371804,86.230415,7.0882635
6.1831200100000006,77.1234788,7.113534736999999
6.0397425,75.0131,6.872262
6.010678265999999,77.4526176,7.196103146
6.5905943,64.59752,6.4746785
5.90027658,63.402574259999994,6.6604040950000005
6.4626193,50.445763,6.424817
6.304917,81.33362,7.130952
6.537733,61.532494,6.6019044
6.0836134,63.424805,6.9898143
6.468427,72.25638,7.053715
6.034359,67.48555,6.270047
5.6955733,71.9208,6.862713
5.814975,87.70163,7.236781
6.43191129,51.2056264,6.67590608
6.152547,60.533127,6.732793
6.0525225659999995,59.064072800000005,6.89236928
6.012261,69.819275,6.751559
5.6484036,48.814102,6.8241515
5.7338904930000005,71.8693578,6.715044186
6.078745,58.849983,6.549137
6.54815724,57.81380794,6.602810359999999
6.473410675,71.75649636,6.719420919999999
6.2683897,69.852554,7.057189
6.444240764,56.85769346000001,6.819454855
6.46332633,74.86893660000001,6.67316393
5.9170794,54.050163,7.0028977
5.97833847,67.4218733,7.242628594
6.471569445,72.55039070000001,6.88895346
6.763207,75.69738,6.6475163
5.722485573,83.8625624,7.31274845
6.0761366,63.03923,7.2118053
6.18856088,65.22211855,6.741108246
6.56020553,86.8898758,6.94834348
6.025635,71.79846,6.832988
6.11633275,60.713551269999996,7.2549731170000005
5.9884853,82.85381,7.1447186
5.48670279,83.10402210000001,6.78322969
5.872740647,77.02106884,6.820509093
5.901088923,60.44414488,6.9226612
6.0983685869999995,91.5496724,7.387116063000001
5.64415,105.64044,7.402871
5.9963055,71.85898,7.0280886
5.660416,60.03219,6.5323052
5.7366853,66.024734,6.978642
6.143792125,92.3072835,6.67253672
6.4158807,71.96693,6.6968436
6.139304,58.68946,6.6890607
5.692078917000001,85.97506324999999,7.171646703
6.197439183999999,69.00473520000001,6.477132525
5.981584,78.503494,6.216995
6.072009304000001,79.2750818,6.97074528
6.5045037,77.31689,7.0467887
6.0846686,47.293564,6.629432
6.1272195400000005,66.4941479,7.004029224
5.779205153,64.61108067,6.582584908
6.49407477,53.44811122,6.89066743
6.305411,62.487854,6.5182934
