timestamp,s_pps_p1,s_util_p1,s_pps_p2,s_util_p2,s_pps_p4,s_util_p4,action_id,reward,sim_delay_p1,sim_delay_p2,sim_delay_p4
2026-01-19T07:58:14Z,0.38639092725908,0.3872224158627566,0.3812278164597589,0.3862966326556984,0.4377289377022143,0.4383816590491878,0,-145.6026,96.98,2.11,21.74
2026-01-19T07:58:14Z,0.38639092725908,0.3872224158627566,0.3812278164597589,0.3862966326556984,0.4377289377022143,0.4383816590491878,1,82.2713,96.98,33.77,2.1
2026-01-19T07:58:14Z,0.38639092725908,0.3872224158627566,0.3812278164597589,0.3862966326556984,0.4377289377022143,0.4383816590491878,2,-145.6026,2.16,33.77,21.74
2026-01-19T07:58:14Z,0.38639092725908,0.3872224158627566,0.3812278164597589,0.3862966326556984,0.4377289377022143,0.4383816590491878,3,69.1589,6.68,6.71,2.43
2026-01-19T07:58:15Z,0.38832555034100563,0.39337061064564066,0.38208229260009974,0.38873684477195547,0.438583638556863,0.4430145153820268,0,-145.6973,98.81,2.11,22.24
2026-01-19T07:58:15Z,0.38832555034100563,0.39337061064564066,0.38208229260009974,0.38873684477195547,0.438583638556863,0.4430145153820268,1,82.2633,98.81,34.14,2.1
2026-01-19T07:58:15Z,0.38832555034100563,0.39337061064564066,0.38208229260009974,0.38873684477195547,0.438583638556863,0.4430145153820268,2,-145.6973,2.16,34.14,22.24
2026-01-19T07:58:15Z,0.38832555034100563,0.39337061064564066,0.38208229260009974,0.38873684477195547,0.438583638556863,0.4430145153820268,3,69.0327,6.82,6.77,2.44
2026-01-19T07:58:16Z,0.374649766486014,0.3730142896363845,0.37978177991456674,0.3810385078061965,0.43687423684756566,0.4370508037185216,0,-145.5746,92.76,2.11,21.6
2026-01-19T07:58:16Z,0.374649766486014,0.3730142896363845,0.37978177991456674,0.3810385078061965,0.43687423684756566,0.4370508037185216,1,82.2735,92.76,32.98,2.1
2026-01-19T07:58:16Z,0.374649766486014,0.3730142896363845,0.37978177991456674,0.3810385078061965,0.43687423684756566,0.4370508037185216,2,-145.5746,2.15,32.98,21.6
2026-01-19T07:58:16Z,0.374649766486014,0.3730142896363845,0.37978177991456674,0.3810385078061965,0.43687423684756566,0.4370508037185216,3,69.1939,6.42,6.6,2.43
2026-01-19T07:58:17Z,0.37231487655955203,0.37614945495580465,0.3565794662576193,0.36330705038592753,0.4360805860539633,0.4407094701549999,0,-145.6507,93.7,2.11,21.99
