timestamp,s_pps_p1,s_util_p1,s_pps_p2,s_util_p2,s_pps_p4,s_util_p4,action_id,reward,sim_delay_p1,sim_delay_p2,sim_delay_p4,done
2026-01-19T07:54:29Z,0.38705803869246164,0.3886719882086994,0.38135927435257,0.38591021359048394,0.4382173382173382,0.44116910514813,3,55.0377,6.71,6.7,2.44,False
2026-01-19T07:54:30Z,0.3677785190126751,0.3679409524124968,0.38116208755093994,0.3841445377153483,0.4371794871794872,0.43868287852112675,0,-22.3819,91.26,2.11,21.77,False
2026-01-19T07:54:30Z,0.3677785190126751,0.3679409524124968,0.38116208755093994,0.3841445377153483,0.4371794871794872,0.43868287852112675,1,16.2577,91.26,33.45,2.1,False
2026-01-19T07:54:30Z,0.3677785190126751,0.3679409524124968,0.38116208755093994,0.3841445377153483,0.4371794871794872,0.43868287852112675,2,-20.9541,2.15,33.45,21.77,False
2026-01-19T07:54:30Z,0.3677785190126751,0.3679409524124968,0.38116208755093994,0.3841445377153483,0.4371794871794872,0.43868287852112675,3,55.8194,6.34,6.67,2.43,False
2026-01-19T07:54:31Z,0.38218812541694464,0.38409085263358356,0.3578283160247141,0.3627097443813121,0.4371794871794872,0.4407811361704711,0,-22.4376,96.05,2.11,22.0,False
2026-01-19T07:54:31Z,0.38218812541694464,0.38409085263358356,0.3578283160247141,0.3627097443813121,0.4371794871794872,0.4407811361704711,1,16.4999,96.05,30.23,2.1,False
2026-01-19T07:54:31Z,0.38218812541694464,0.38409085263358356,0.3578283160247141,0.3627097443813121,0.4371794871794872,0.4407811361704711,2,-20.7563,2.16,30.23,22.0,False
2026-01-19T07:54:31Z,0.38218812541694464,0.38409085263358356,0.3578283160247141,0.3627097443813121,0.4371794871794872,0.4407811361704711,3,55.9296,6.61,6.3,2.44,False
2026-01-19T07:54:32Z,0.38432288192128083,0.3812454975282983,0.3791244906007625,0.3790245894675642,0.39597069597069595,0.39444398069451175,0,-17.0606,95.21,2.11,9.26,False
2026-01-19T07:54:32Z,0.38432288192128083,0.3812454975282983,0.3791244906007625,0.3790245894675642,0.39597069597069595,0.39444398069451175,1,16.3502,95.21,32.68,2.09,False
2026-01-19T07:54:32Z,0.38432288192128083,0.3812454975282983,0.3791244906007625,0.3790245894675642,0.39597069597069595,0.39444398069451175,2,-15.5798,2.15,32.68,9.26,False
2026-01-19T07:54:32Z,0.38432288192128083,0.3812454975282983,0.3791244906007625,0.3790245894675642,0.39597069597069595,0.39444398069451175,3,56.5295,6.56,6.56,2.33,False
2026-01-19T07:54:33Z,0.38579052701801203,0.3910733064496096,0.38017615354278955,0.38835042882893206,0.43663003663003663,0.4429315656872268,0,-22.5523,98.13,2.11,22.23,False
2026-01-19T07:54:33Z,0.38579052701801203,0.3910733064496096,0.38017615354278955,0.38835042882893206,0.43663003663003663,0.4429315656872268,1,16.1229,98.13,34.08,2.1,False
2026-01-19T07:54:33Z,0.38579052701801203,0.3910733064496096,0.38017615354278955,0.38835042882893206,0.43663003663003663,0.4429315656872268,2,-21.1781,2.16,34.08,22.23,False
2026-01-19T07:54:33Z,0.38579052701801203,0.3910733064496096,0.38017615354278955,0.38835042882893206,0.43663003663003663,0.4429315656872268,3,54.7997,6.76,6.76,2.44,False
2026-01-19T07:54:34Z,0.3868579052701801,0.3893530517442679,0.38135927435257,0.38678025677533323,0.43675213675213675,0.44051837967459934,0,-22.4951,97.62,2.11,21.97,False
2026-01-19T07:54:34Z,0.3868579052701801,0.3893530517442679,0.38135927435257,0.38678025677533323,0.43675213675213675,0.44051837967459934,1,16.1516,97.62,33.84,2.1,False
2026-01-19T07:54:34Z,0.3868579052701801,0.3893530517442679,0.38135927435257,0.38678025677533323,0.43675213675213675,0.44051837967459934,2,-21.1033,2.16,33.84,21.97,False
2026-01-19T07:54:34Z,0.3868579052701801,0.3893530517442679,0.38135927435257,0.38678025677533323,0.43675213675213675,0.44051837967459934,3,54.9959,6.72,6.72,2.44,False
2026-01-19T07:54:36Z,0.3926617745163442,0.3973829771377943,0.38727487840147234,0.3949177195042186,0.4744200244200244,0.4802069420835357,0,-23.2207,100.0,2.11,26.26,False
2026-01-19T07:54:36Z,0.3926617745163442,0.3973829771377943,0.38727487840147234,0.3949177195042186,0.4744200244200244,0.4802069420835357,1,15.9572,100.0,35.07,2.11,False
2026-01-19T07:54:36Z,0.3926617745163442,0.3973829771377943,0.38727487840147234,0.3949177195042186,0.4744200244200244,0.4802069420835357,2,-21.917,2.16,35.07,26.26,False
2026-01-19T07:54:36Z,0.3926617745163442,0.3973829771377943,0.38727487840147234,0.3949177195042186,0.4744200244200244,0.4802069420835357,3,-10.9624,6.93,6.94,6.23,False
2026-01-19T07:54:37Z,0.38492328218812544,0.3809329121365936,0.37984750887340607,0.38102978311358765,0.40134310134310136,0.4012263234579893,0,-18.2134,95.12,2.11,10.63,False
2026-01-19T07:54:37Z,0.38492328218812544,0.3809329121365936,0.37984750887340607,0.38102978311358765,0.40134310134310136,0.4012263234579893,1,16.3147,95.12,32.98,2.09,False
2026-01-19T07:54:37Z,0.38492328218812544,0.3809329121365936,0.37984750887340607,0.38102978311358765,0.40134310134310136,0.4012263234579893,2,-16.7548,2.15,32.98,10.63,False
2026-01-19T07:54:37Z,0.38492328218812544,0.3809329121365936,0.37984750887340607,0.38102978311358765,0.40134310134310136,0.4012263234579893,3,56.358,6.55,6.6,2.34,False
2026-01-19T07:54:38Z,0.3869913275517011,0.3893509816423361,0.3816879190219535,0.3847914404127894,0.43675213675213675,0.4383660529990285,0,-22.4465,97.62,2.11,21.74,False
2026-01-19T07:54:38Z,0.3869913275517011,0.3893509816423361,0.3816879190219535,0.3847914404127894,0.43675213675213675,0.4383660529990285,1,16.1801,97.62,33.54,2.1,False
2026-01-19T07:54:38Z,0.3869913275517011,0.3893509816423361,0.3816879190219535,0.3847914404127894,0.43675213675213675,0.4383660529990285,2,-21.0339,2.16,33.54,21.74,False
2026-01-19T07:54:38Z,0.3869913275517011,0.3893509816423361,0.3816879190219535,0.3847914404127894,0.43675213675213675,0.4383660529990285,3,55.1296,6.72,6.68,2.43,False
2026-01-19T07:54:39Z,0.3891260840560374,0.38653771311699386,0.3824109372945971,0.38281695417329,0.43803418803418803,0.43714902561923263,0,-22.4083,96.78,2.11,21.61,False
2026-01-19T07:54:39Z,0.3891260840560374,0.38653771311699386,0.3824109372945971,0.38281695417329,0.43803418803418803,0.43714902561923263,1,16.216,96.78,33.25,2.1,False
2026-01-19T07:54:39Z,0.3891260840560374,0.38653771311699386,0.3824109372945971,0.38281695417329,0.43803418803418803,0.43714902561923263,2,-20.9725,2.16,33.25,21.61,False
2026-01-19T07:54:39Z,0.3891260840560374,0.38653771311699386,0.3824109372945971,0.38281695417329,0.43803418803418803,0.43714902561923263,3,55.339,6.66,6.64,2.43,False
2026-01-19T07:54:40Z,0.390527018012008,0.3908807869699504,0.38609175759169184,0.38940471645292585,0.4391941391941392,0.44106665857212235,0,-22.5162,98.07,2.11,22.03,False
2026-01-19T07:54:40Z,0.390527018012008,0.3908807869699504,0.38609175759169184,0.38940471645292585,0.4391941391941392,0.44106665857212235,1,16.1139,98.07,34.24,2.1,False
2026-01-19T07:54:40Z,0.390527018012008,0.3908807869699504,0.38609175759169184,0.38940471645292585,0.4391941391941392,0.44106665857212235,2,-21.1525,2.16,34.24,22.03,False
2026-01-19T07:54:40Z,0.390527018012008,0.3908807869699504,0.38609175759169184,0.38940471645292585,0.4391941391941392,0.44106665857212235,3,54.8161,6.76,6.79,2.44,False
2026-01-19T07:54:42Z,0.3953302201467645,0.39901111230717,0.38885237281451296,0.39547966504360954,0.47912087912087914,0.4837328117411364,0,-23.2771,100.49,2.11,26.64,False
2026-01-19T07:54:42Z,0.3953302201467645,0.39901111230717,0.38885237281451296,0.39547966504360954,0.47912087912087914,0.4837328117411364,1,15.9391,100.49,35.15,2.11,False
2026-01-19T07:54:42Z,0.3953302201467645,0.39901111230717,0.38885237281451296,0.39547966504360954,0.47912087912087914,0.4837328117411364,2,-21.9805,2.16,35.15,26.64,False
2026-01-19T07:54:42Z,0.3953302201467645,0.39901111230717,0.38885237281451296,0.39547966504360954,0.47912087912087914,0.4837328117411364,3,-11.1537,6.98,6.95,6.28,False
2026-01-19T07:54:43Z,0.38358905937291526,0.3792726903872747,0.37820428552648877,0.37990077413371826,0.3951159951159951,0.395653419439048,0,-17.2364,94.62,2.11,9.45,False
2026-01-19T07:54:43Z,0.38358905937291526,0.3792726903872747,0.37820428552648877,0.37990077413371826,0.3951159951159951,0.395653419439048,1,16.3432,94.62,32.81,2.09,False
2026-01-19T07:54:43Z,0.38358905937291526,0.3792726903872747,0.37820428552648877,0.37990077413371826,0.3951159951159951,0.395653419439048,2,-15.7645,2.15,32.81,9.45,False
2026-01-19T07:54:43Z,0.38358905937291526,0.3792726903872747,0.37820428552648877,0.37990077413371826,0.3951159951159951,0.395653419439048,3,56.5438,6.52,6.58,2.33,False
2026-01-19T07:54:44Z,0.38612408272181453,0.3881347967573924,0.38011042460891287,0.38202777382562064,0.4365689865689866,0.4370854707989315,0,-22.4104,97.26,2.11,21.6,False
2026-01-19T07:54:44Z,0.38612408272181453,0.3881347967573924,0.38011042460891287,0.38202777382562064,0.4365689865689866,0.4370854707989315,1,16.2213,97.26,33.13,2.1,False
2026-01-19T07:54:44Z,0.38612408272181453,0.3881347967573924,0.38011042460891287,0.38202777382562064,0.4365689865689866,0.4370854707989315,2,-20.9671,2.16,33.13,21.6,False
2026-01-19T07:54:44Z,0.38612408272181453,0.3881347967573924,0.38011042460891287,0.38202777382562064,0.4365689865689866,0.4370854707989315,3,55.3098,6.7,6.62,2.43,False
2026-01-19T07:54:45Z,0.38438959306204135,0.38304027590318546,0.37899303273300905,0.3806029501629027,0.4358974358974359,0.43612930275619227,0,-22.3713,95.74,2.11,21.5,False
2026-01-19T07:54:45Z,0.38438959306204135,0.38304027590318546,0.37899303273300905,0.3806029501629027,0.4358974358974359,0.43612930275619227,1,16.2573,95.74,32.92,2.1,False
2026-01-19T07:54:45Z,0.38438959306204135,0.38304027590318546,0.37899303273300905,0.3806029501629027,0.4358974358974359,0.43612930275619227,2,-20.9091,2.15,32.92,21.5,False
2026-01-19T07:54:45Z,0.38438959306204135,0.38304027590318546,0.37899303273300905,0.3806029501629027,0.4358974358974359,0.43612930275619227,3,55.5659,6.59,6.59,2.42,False
2026-01-19T07:54:46Z,0.4029352901934623,0.40911217468348143,0.39693703168134614,0.40605836659116046,0.4528083028083028,0.4599623603691112,0,-22.957,103.49,2.12,24.07,False
2026-01-19T07:54:46Z,0.4029352901934623,0.40911217468348143,0.39693703168134614,0.40605836659116046,0.4528083028083028,0.4599623603691112,1,15.8398,103.49,36.74,2.1,False
2026-01-19T07:54:46Z,0.4029352901934623,0.40911217468348143,0.39693703168134614,0.40605836659116046,0.4528083028083028,0.4599623603691112,2,-21.7678,2.17,36.74,24.07,False
2026-01-19T07:54:46Z,0.4029352901934623,0.40911217468348143,0.39693703168134614,0.40605836659116046,0.4528083028083028,0.4599623603691112,3,-11.7533,7.34,7.33,6.02,False
2026-01-19T07:54:47Z,0.39479653102068046,0.39738504723972606,0.3894439332194032,0.3956434378784047,0.44236874236874235,0.44703796594220485,0,-22.6667,100.0,2.11,22.68,False
2026-01-19T07:54:47Z,0.39479653102068046,0.39738504723972606,0.3894439332194032,0.3956434378784047,0.44236874236874235,0.44703796594220485,1,16.0107,100.0,35.17,2.1,False
2026-01-19T07:54:47Z,0.39479653102068046,0.39738504723972606,0.3894439332194032,0.3956434378784047,0.44236874236874235,0.44703796594220485,2,-21.3699,2.16,35.17,22.68,False
2026-01-19T07:54:47Z,0.39479653102068046,0.39738504723972606,0.3894439332194032,0.3956434378784047,0.44236874236874235,0.44703796594220485,3,54.0933,6.93,6.96,2.46,False
2026-01-19T07:54:49Z,0.39252835223482324,0.4011950698452392,0.38635467332719864,0.3972432937583101,0.44017094017094016,0.4488127580135988,0,-22.7149,101.14,2.11,22.87,False
2026-01-19T07:54:49Z,0.39252835223482324,0.4011950698452392,0.38635467332719864,0.3972432937583101,0.44017094017094016,0.4488127580135988,1,15.9783,101.14,35.42,2.1,False
